               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 172,            0.016417,            0.015715,                   0,              0.9269,             0.92231,             0.93855,             0.72465,            0.020469,            0.017849,                   0,            0.004357,            0.004357,            0.004357
                 173,            0.015368,            0.015036,                   0,             0.92675,             0.92023,             0.93087,             0.72761,            0.020133,             0.01782,                   0,            0.004324,            0.004324,            0.004324
                 174,            0.015708,            0.014488,                   0,             0.91174,             0.94545,             0.93794,             0.72784,            0.019851,            0.017426,                   0,            0.004291,            0.004291,            0.004291
                 175,            0.015668,            0.013594,                   0,             0.92297,             0.94545,             0.94393,             0.73715,             0.02038,            0.017332,                   0,            0.004258,            0.004258,            0.004258
                 176,            0.014799,            0.013075,                   0,             0.92566,             0.94545,             0.94543,             0.74329,            0.019887,             0.01713,                   0,            0.004225,            0.004225,            0.004225
                 177,            0.017536,            0.015284,                   0,             0.92407,             0.94545,              0.9484,             0.74757,            0.019577,             0.01709,                   0,            0.004192,            0.004192,            0.004192
                 178,             0.01514,            0.013657,                   0,             0.92038,             0.94545,             0.95192,             0.74911,            0.019618,            0.017393,                   0,            0.004159,            0.004159,            0.004159
                 179,            0.015836,             0.01508,                   0,             0.92406,             0.94545,             0.95261,              0.7612,            0.019586,            0.016922,                   0,            0.004126,            0.004126,            0.004126
                 180,            0.016686,            0.014393,                   0,             0.91067,             0.94545,              0.9566,               0.747,            0.020298,            0.016836,                   0,            0.004093,            0.004093,            0.004093
                 181,             0.01551,              0.0144,                   0,             0.93471,             0.92727,              0.9542,             0.74364,            0.020018,            0.017023,                   0,             0.00406,             0.00406,             0.00406
                 182,            0.017318,              0.0148,                   0,             0.93699,             0.92727,             0.95518,              0.7399,            0.020215,            0.017015,                   0,            0.004027,            0.004027,            0.004027
                 183,            0.016154,            0.015059,                   0,             0.93787,             0.94545,             0.95544,             0.74716,            0.020454,            0.016993,                   0,            0.003994,            0.003994,            0.003994
                 184,             0.01529,            0.014851,                   0,             0.92861,             0.94545,             0.95476,             0.74576,            0.020414,            0.017046,                   0,            0.003961,            0.003961,            0.003961
                 185,            0.014486,            0.013476,                   0,             0.92124,             0.94545,             0.95182,             0.74247,            0.020371,            0.017115,                   0,            0.003928,            0.003928,            0.003928
                 186,             0.01689,            0.016374,                   0,             0.91909,             0.94545,             0.95132,             0.77496,            0.019673,            0.016705,                   0,            0.003895,            0.003895,            0.003895
                 187,            0.015162,            0.014705,                   0,             0.92851,             0.94458,             0.95006,             0.77451,            0.018897,            0.016308,                   0,            0.003862,            0.003862,            0.003862
                 188,            0.015131,            0.013641,                   0,             0.92828,             0.94142,             0.95099,             0.76312,            0.019458,            0.016325,                   0,            0.003829,            0.003829,            0.003829
                 189,            0.016129,            0.014622,                   0,             0.92738,             0.92874,             0.95423,             0.76324,            0.019204,            0.015907,                   0,            0.003796,            0.003796,            0.003796
                 190,            0.014367,            0.014106,                   0,              0.9137,             0.96257,              0.9546,             0.76941,            0.018645,            0.015715,                   0,            0.003763,            0.003763,            0.003763
                 191,             0.01568,            0.014818,                   0,              0.9274,             0.94545,             0.95248,             0.76788,            0.018553,            0.015461,                   0,             0.00373,             0.00373,             0.00373
                 192,            0.014779,            0.013043,                   0,             0.91174,             0.94545,             0.95515,             0.77244,            0.018571,            0.015547,                   0,            0.003697,            0.003697,            0.003697
                 193,            0.014473,            0.014042,                   0,             0.91369,             0.96242,             0.95663,             0.76654,            0.018899,            0.015345,                   0,            0.003664,            0.003664,            0.003664
                 194,            0.014332,            0.013194,                   0,              0.9137,             0.96364,             0.95247,             0.76198,            0.018317,            0.015556,                   0,            0.003631,            0.003631,            0.003631
                 195,            0.015857,            0.014942,                   0,             0.91335,             0.96364,             0.94917,             0.75883,            0.018657,            0.015736,                   0,            0.003598,            0.003598,            0.003598
                 196,            0.014852,            0.013821,                   0,             0.91351,             0.96364,             0.94439,             0.73444,            0.019724,            0.016474,                   0,            0.003565,            0.003565,            0.003565
                 197,            0.015895,            0.014137,                   0,             0.91317,             0.96364,             0.94468,             0.76402,            0.018635,            0.015732,                   0,            0.003532,            0.003532,            0.003532
                 198,            0.015301,            0.015366,                   0,             0.91334,             0.96364,              0.9435,             0.76634,            0.018461,            0.015612,                   0,            0.003499,            0.003499,            0.003499
                 199,            0.014316,            0.014862,                   0,             0.91373,             0.96286,             0.95235,             0.76089,            0.019084,            0.015675,                   0,            0.003466,            0.003466,            0.003466
                 200,            0.015314,            0.012742,                   0,             0.91342,             0.96364,             0.94621,             0.76721,            0.018352,            0.015501,                   0,            0.003433,            0.003433,            0.003433
                 201,            0.015744,            0.014838,                   0,             0.91373,             0.96288,             0.94075,             0.76819,            0.018165,            0.015856,                   0,              0.0034,              0.0034,              0.0034
                 202,            0.015091,            0.013778,                   0,             0.91326,             0.96364,             0.94572,             0.76389,            0.019081,            0.015814,                   0,            0.003367,            0.003367,            0.003367
                 203,            0.015291,            0.013512,                   0,             0.91366,             0.96205,             0.94782,             0.76444,            0.019098,            0.016012,                   0,            0.003334,            0.003334,            0.003334
                 204,            0.015089,            0.013759,                   0,             0.91369,             0.96237,             0.94797,             0.76164,            0.018934,            0.016386,                   0,            0.003301,            0.003301,            0.003301
                 205,             0.01433,            0.013402,                   0,             0.91374,               0.963,             0.94859,             0.77348,            0.019005,            0.016573,                   0,            0.003268,            0.003268,            0.003268
                 206,            0.015068,            0.013923,                   0,             0.91156,             0.96364,             0.94588,             0.75221,            0.018968,            0.016687,                   0,            0.003235,            0.003235,            0.003235
                 207,            0.015254,            0.015008,                   0,             0.91368,             0.96223,             0.94831,             0.75691,            0.019847,            0.016232,                   0,            0.003202,            0.003202,            0.003202
                 208,            0.015741,            0.013225,                   0,              0.9137,             0.96257,             0.94891,             0.76627,            0.019349,            0.015884,                   0,            0.003169,            0.003169,            0.003169
                 209,            0.013923,            0.012972,                   0,             0.91304,             0.96364,             0.95091,             0.77265,            0.019648,            0.016245,                   0,            0.003136,            0.003136,            0.003136
                 210,            0.014993,            0.013668,                   0,             0.91323,             0.96364,             0.95459,             0.75685,            0.019541,            0.016819,                   0,            0.003103,            0.003103,            0.003103
                 211,            0.015478,            0.014162,                   0,             0.91375,             0.96312,             0.96063,             0.75629,            0.019047,            0.016804,                   0,             0.00307,             0.00307,             0.00307
                 212,            0.013327,             0.01237,                   0,             0.91377,             0.96338,             0.95939,             0.75963,             0.01935,            0.016619,                   0,            0.003037,            0.003037,            0.003037
                 213,            0.014795,            0.013703,                   0,             0.91374,             0.96299,               0.963,             0.77217,            0.018729,            0.016459,                   0,            0.003004,            0.003004,            0.003004
                 214,            0.013602,            0.012722,                   0,             0.91129,             0.94545,             0.96066,             0.77815,            0.019075,            0.016483,                   0,            0.002971,            0.002971,            0.002971
                 215,            0.013229,            0.012718,                   0,             0.91067,             0.94545,             0.95938,             0.76146,            0.019248,            0.016676,                   0,            0.002938,            0.002938,            0.002938
                 216,            0.013124,            0.013314,                   0,             0.91029,             0.94545,             0.96031,             0.75571,            0.019622,            0.017445,                   0,            0.002905,            0.002905,            0.002905
                 217,            0.014529,            0.013969,                   0,             0.91035,             0.94545,             0.95485,             0.74599,             0.02008,            0.017385,                   0,            0.002872,            0.002872,            0.002872
                 218,            0.014036,            0.012325,                   0,             0.91103,             0.94545,             0.95149,              0.7531,            0.019607,            0.017023,                   0,            0.002839,            0.002839,            0.002839
                 219,            0.014483,            0.013113,                   0,             0.91101,             0.94545,              0.9471,             0.76391,            0.019487,            0.016836,                   0,            0.002806,            0.002806,            0.002806
                 220,             0.01426,            0.012803,                   0,             0.91129,             0.94545,             0.94971,             0.75377,            0.019583,            0.016926,                   0,            0.002773,            0.002773,            0.002773
                 221,            0.013627,            0.013127,                   0,             0.91213,             0.94365,             0.94942,             0.76463,            0.019164,            0.017059,                   0,             0.00274,             0.00274,             0.00274
                 222,            0.014523,            0.013399,                   0,             0.91145,             0.94545,             0.95149,             0.74702,              0.0201,            0.016924,                   0,            0.002707,            0.002707,            0.002707
                 223,            0.013602,            0.013054,                   0,             0.89816,             0.96215,             0.94629,             0.75628,            0.019153,            0.016924,                   0,            0.002674,            0.002674,            0.002674
                 224,            0.013932,            0.012439,                   0,             0.91224,               0.945,             0.94697,             0.75706,            0.019079,            0.016985,                   0,            0.002641,            0.002641,            0.002641
                 225,            0.013399,            0.013976,                   0,             0.91134,             0.94545,             0.95201,             0.77068,            0.019096,            0.016754,                   0,            0.002608,            0.002608,            0.002608
                 226,            0.013142,            0.012365,                   0,             0.91102,             0.94545,              0.9565,             0.77594,            0.019025,            0.016514,                   0,            0.002575,            0.002575,            0.002575
                 227,            0.013426,            0.013702,                   0,             0.91117,             0.94545,               0.956,             0.76466,            0.019496,            0.016579,                   0,            0.002542,            0.002542,            0.002542
                 228,            0.014034,            0.012253,                   0,             0.91098,             0.94545,             0.95467,             0.75941,            0.019235,            0.016523,                   0,            0.002509,            0.002509,            0.002509
                 229,            0.014642,            0.014656,                   0,             0.91111,             0.94545,             0.95263,             0.76725,            0.018935,             0.01655,                   0,            0.002476,            0.002476,            0.002476
                 230,            0.014187,            0.014064,                   0,             0.91106,             0.94545,             0.94903,             0.76926,            0.018595,            0.016548,                   0,            0.002443,            0.002443,            0.002443
                 231,            0.013317,            0.013976,                   0,             0.91099,             0.94545,             0.95739,              0.7719,            0.019021,            0.016327,                   0,             0.00241,             0.00241,             0.00241
                 232,             0.01296,            0.012969,                   0,             0.91094,             0.94545,              0.9562,             0.77446,            0.018894,            0.016237,                   0,            0.002377,            0.002377,            0.002377
                 233,            0.013665,            0.013014,                   0,             0.91106,             0.94545,              0.9521,             0.75779,            0.019559,            0.016302,                   0,            0.002344,            0.002344,            0.002344
                 234,            0.013468,             0.01278,                   0,             0.91115,             0.94545,             0.94115,             0.75728,            0.019222,            0.016373,                   0,            0.002311,            0.002311,            0.002311
                 235,            0.013492,            0.012212,                   0,             0.91122,             0.94545,              0.9441,             0.75414,            0.019178,            0.016108,                   0,            0.002278,            0.002278,            0.002278
                 236,            0.014068,            0.011968,                   0,             0.91112,             0.94545,             0.95008,             0.75434,            0.019082,            0.016119,                   0,            0.002245,            0.002245,            0.002245
                 237,            0.012994,            0.011811,                   0,             0.91095,             0.94545,             0.95228,              0.7543,            0.019446,            0.016312,                   0,            0.002212,            0.002212,            0.002212
                 238,            0.012989,            0.013317,                   0,             0.91105,             0.94545,             0.95374,             0.74135,            0.019651,            0.016777,                   0,            0.002179,            0.002179,            0.002179
                 239,            0.013151,            0.014271,                   0,             0.91106,             0.94545,              0.9548,             0.75549,            0.019044,            0.016521,                   0,            0.002146,            0.002146,            0.002146
                 240,            0.012771,            0.012351,                   0,             0.91113,             0.94545,             0.96415,             0.77077,            0.019043,            0.016333,                   0,            0.002113,            0.002113,            0.002113
                 241,             0.01285,            0.013749,                   0,             0.91096,             0.94545,             0.96297,             0.76847,            0.018637,            0.016092,                   0,             0.00208,             0.00208,             0.00208
                 242,            0.012409,             0.01341,                   0,              0.9108,             0.94545,             0.96145,             0.76453,            0.019144,            0.016001,                   0,            0.002047,            0.002047,            0.002047
                 243,            0.012683,             0.01253,                   0,              0.9106,             0.94545,             0.96068,             0.76817,            0.018744,            0.015984,                   0,            0.002014,            0.002014,            0.002014
                 244,            0.012616,             0.01212,                   0,             0.91027,             0.94545,             0.96345,             0.76831,            0.019327,            0.015944,                   0,            0.001981,            0.001981,            0.001981
                 245,            0.012955,            0.013191,                   0,             0.89809,             0.96138,             0.96281,              0.7735,            0.019228,            0.015835,                   0,            0.001948,            0.001948,            0.001948
                 246,            0.013244,            0.012742,                   0,              0.8981,             0.96154,             0.96138,             0.77108,            0.019081,            0.015841,                   0,            0.001915,            0.001915,            0.001915
                 247,            0.012696,             0.01307,                   0,             0.89801,             0.96062,             0.95861,             0.77744,            0.018545,            0.015734,                   0,            0.001882,            0.001882,            0.001882
                 248,            0.013326,            0.011819,                   0,             0.89798,             0.96028,             0.95278,             0.76458,            0.018908,             0.01568,                   0,            0.001849,            0.001849,            0.001849
                 249,            0.012971,            0.010937,                   0,             0.89806,             0.96105,             0.95384,             0.76603,            0.018825,             0.01564,                   0,            0.001816,            0.001816,            0.001816
                 250,            0.012423,            0.012394,                   0,             0.91115,             0.94545,             0.95531,             0.76822,            0.019096,            0.015842,                   0,            0.001783,            0.001783,            0.001783
                 251,             0.01296,            0.012864,                   0,             0.91367,              0.9621,             0.95729,             0.77335,            0.019302,            0.016031,                   0,             0.00175,             0.00175,             0.00175
                 252,            0.012576,            0.012385,                   0,             0.91114,             0.94545,             0.95944,             0.77607,            0.018649,             0.01614,                   0,            0.001717,            0.001717,            0.001717
                 253,            0.012851,            0.013232,                   0,             0.91173,             0.94545,             0.95835,             0.77552,            0.018783,            0.016323,                   0,            0.001684,            0.001684,            0.001684
                 254,             0.01214,            0.011984,                   0,             0.91101,             0.94545,             0.95853,             0.78186,            0.018748,            0.016562,                   0,            0.001651,            0.001651,            0.001651
                 255,            0.012221,              0.0128,                   0,             0.92845,             0.94377,             0.95531,              0.7816,            0.018826,            0.016953,                   0,            0.001618,            0.001618,            0.001618
                 256,            0.012866,             0.01343,                   0,             0.92639,             0.94545,              0.9531,             0.75725,            0.019487,            0.017347,                   0,            0.001585,            0.001585,            0.001585
                 257,            0.012055,            0.011484,                   0,              0.9285,             0.94452,             0.95172,             0.76076,             0.01916,            0.017132,                   0,            0.001552,            0.001552,            0.001552
                 258,            0.012692,            0.013688,                   0,             0.91093,             0.94545,             0.95306,             0.75019,             0.01926,            0.016933,                   0,            0.001519,            0.001519,            0.001519
                 259,            0.013089,            0.013917,                   0,             0.91095,             0.94545,             0.95172,             0.75467,            0.019356,             0.01685,                   0,            0.001486,            0.001486,            0.001486
                 260,            0.012027,            0.012276,                   0,             0.92817,             0.93984,             0.95134,             0.74957,            0.019092,            0.016697,                   0,            0.001453,            0.001453,            0.001453
                 261,            0.012504,            0.012191,                   0,             0.92728,             0.94545,             0.94775,              0.7522,            0.018889,             0.01664,                   0,             0.00142,             0.00142,             0.00142
                 262,             0.01195,             0.01291,                   0,             0.92215,             0.94545,             0.94809,               0.765,            0.019068,            0.016722,                   0,            0.001387,            0.001387,            0.001387
                 263,            0.012683,            0.012774,                   0,             0.92339,             0.94545,             0.94845,             0.76199,            0.018718,            0.016632,                   0,            0.001354,            0.001354,            0.001354
                 264,            0.012334,            0.013769,                   0,             0.92706,             0.94545,             0.95063,             0.77248,            0.018517,            0.016521,                   0,            0.001321,            0.001321,            0.001321
                 265,            0.011954,            0.011757,                   0,             0.92377,             0.94545,             0.95056,             0.76537,            0.018288,            0.016567,                   0,            0.001288,            0.001288,            0.001288
                 266,            0.012117,            0.013234,                   0,             0.92022,             0.94545,             0.95176,             0.77893,            0.018019,            0.016336,                   0,            0.001255,            0.001255,            0.001255
                 267,            0.011633,            0.012071,                   0,             0.91212,             0.94545,             0.94875,             0.77674,            0.018266,            0.016382,                   0,            0.001222,            0.001222,            0.001222
                 268,            0.012454,            0.012552,                   0,              0.9122,             0.94545,             0.94437,             0.76932,             0.01829,            0.016298,                   0,            0.001189,            0.001189,            0.001189
                 269,            0.012214,            0.012134,                   0,             0.91109,             0.94545,             0.94265,             0.76949,            0.018343,            0.016378,                   0,            0.001156,            0.001156,            0.001156
                 270,              0.0121,            0.011559,                   0,             0.91122,             0.94545,             0.94245,             0.76087,            0.018263,             0.01646,                   0,            0.001123,            0.001123,            0.001123
                 271,            0.012146,            0.012433,                   0,             0.91127,             0.94545,             0.95301,             0.76788,            0.018328,            0.016626,                   0,             0.00109,             0.00109,             0.00109
                 272,            0.011427,            0.010964,                   0,             0.91125,             0.94545,             0.95291,             0.77651,            0.018347,             0.01672,                   0,            0.001057,            0.001057,            0.001057
                 273,            0.012173,            0.010804,                   0,             0.91108,             0.94545,             0.95302,             0.77305,            0.018164,            0.016783,                   0,            0.001024,            0.001024,            0.001024
                 274,            0.012381,            0.011752,                   0,             0.91105,             0.94545,             0.95427,             0.78149,            0.018321,            0.016918,                   0,            0.000991,            0.000991,            0.000991
                 275,            0.011937,            0.012529,                   0,             0.91099,             0.94545,             0.95591,             0.77084,            0.018667,            0.016928,                   0,            0.000958,            0.000958,            0.000958
                 276,            0.011891,            0.012201,                   0,             0.91104,             0.94545,             0.95671,             0.76623,            0.018819,            0.016901,                   0,            0.000925,            0.000925,            0.000925
                 277,            0.012206,             0.01321,                   0,             0.91121,             0.94545,             0.96124,             0.77844,            0.018553,            0.016697,                   0,            0.000892,            0.000892,            0.000892
                 278,            0.012085,            0.011226,                   0,             0.91125,             0.94545,             0.96315,             0.77725,             0.01864,            0.016699,                   0,            0.000859,            0.000859,            0.000859
                 279,            0.011514,            0.012431,                   0,             0.91125,             0.94545,             0.96576,             0.77668,            0.018723,            0.016706,                   0,            0.000826,            0.000826,            0.000826
                 280,            0.012259,             0.01236,                   0,             0.91126,             0.94545,             0.96603,             0.78373,            0.018534,            0.016617,                   0,            0.000793,            0.000793,            0.000793
                 281,            0.011843,             0.01247,                   0,              0.9112,             0.94545,             0.96512,             0.78203,            0.018672,            0.016602,                   0,             0.00076,             0.00076,             0.00076
                 282,            0.011622,             0.01165,                   0,              0.9112,             0.94545,             0.95709,             0.77944,             0.01855,             0.01655,                   0,            0.000727,            0.000727,            0.000727
                 283,            0.012503,            0.012654,                   0,             0.91115,             0.94545,             0.95709,             0.78445,            0.018489,             0.01656,                   0,            0.000694,            0.000694,            0.000694
                 284,            0.011477,            0.010571,                   0,             0.91119,             0.94545,             0.95682,             0.77599,            0.018372,            0.016584,                   0,            0.000661,            0.000661,            0.000661
                 285,            0.011711,            0.011983,                   0,             0.91123,             0.94545,             0.95631,             0.77584,            0.018572,            0.016682,                   0,            0.000628,            0.000628,            0.000628
                 286,            0.011081,            0.012021,                   0,             0.91126,             0.94545,             0.95538,             0.77193,            0.018471,             0.01675,                   0,            0.000595,            0.000595,            0.000595
                 287,            0.011418,            0.010668,                   0,             0.91117,             0.94545,             0.95523,             0.77305,            0.018654,             0.01676,                   0,            0.000562,            0.000562,            0.000562
                 288,            0.010905,            0.010865,                   0,             0.91096,             0.94545,              0.9546,             0.77311,            0.018558,            0.016752,                   0,            0.000529,            0.000529,            0.000529
                 289,            0.011206,            0.011336,                   0,             0.91053,             0.94545,             0.95337,             0.77303,            0.018523,            0.016857,                   0,            0.000496,            0.000496,            0.000496
                 290,            0.011514,            0.012516,                   0,             0.91001,             0.94545,             0.95479,             0.77341,            0.018803,             0.01692,                   0,            0.000463,            0.000463,            0.000463
                 291,              0.0116,            0.011618,                   0,             0.90931,             0.94545,             0.95592,             0.77823,            0.018858,            0.016964,                   0,             0.00043,             0.00043,             0.00043
                 292,            0.011444,            0.011486,                   0,              0.9268,             0.94545,             0.95571,             0.77101,            0.018997,            0.017021,                   0,            0.000397,            0.000397,            0.000397
                 293,            0.011556,            0.012457,                   0,             0.92843,             0.94341,             0.95477,             0.76895,            0.019085,            0.017078,                   0,            0.000364,            0.000364,            0.000364
                 294,            0.011542,             0.01211,                   0,             0.92843,             0.94349,             0.95518,             0.77058,             0.01896,            0.017042,                   0,            0.000331,            0.000331,            0.000331
                 295,            0.011424,            0.012104,                   0,             0.92833,             0.94204,             0.95542,             0.77633,            0.018869,            0.017046,                   0,            0.000298,            0.000298,            0.000298
                 296,            0.010687,            0.012156,                   0,             0.92819,              0.9401,             0.95483,             0.76966,            0.018875,            0.017057,                   0,            0.000265,            0.000265,            0.000265
                 297,            0.011287,            0.012294,                   0,             0.92808,             0.93864,             0.95441,             0.76922,            0.019032,            0.017061,                   0,            0.000232,            0.000232,            0.000232
                 298,              0.0116,            0.011828,                   0,             0.92809,             0.93873,             0.95486,             0.76954,            0.018972,            0.017021,                   0,            0.000199,            0.000199,            0.000199
                 299,            0.011568,            0.011716,                   0,             0.92816,             0.93974,             0.95518,             0.76778,            0.018918,            0.017008,                   0,            0.000166,            0.000166,            0.000166
